# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0               	N/A	N/A	N/A	N/A	N/A
0.12846         	6.69762318e-04	2.85151401e-04	4.89617493e-04	3.97484275e-04	1.67665443e-04	4.72879225e-05
0.12848         	6.69694790e-04	2.84680316e-04	4.89892292e-04	3.99016095e-04	1.65043271e-04	4.64367077e-05
0.1285          	6.70090274e-04	2.84157918e-04	4.90114697e-04	4.00201445e-04	1.61981737e-04	4.57186132e-05
0.12852         	6.70394507e-04	2.83669305e-04	4.90004570e-04	4.01417156e-04	1.58391509e-04	4.49705727e-05
0.12854         	6.70632620e-04	2.83328657e-04	4.90177634e-04	4.02745687e-04	1.53977910e-04	4.43058940e-05
0.12856         	6.71290863e-04	2.83021913e-04	4.90886692e-04	4.03670239e-04	1.49442465e-04	4.37439708e-05
0.12858         	6.71394502e-04	2.82673389e-04	4.91507426e-04	4.04579132e-04	1.44657128e-04	4.31311444e-05
0.1286          	6.71188604e-04	2.82421162e-04	4.91556490e-04	4.05256306e-04	1.39558219e-04	4.24941384e-05
0.12862         	6.71483991e-04	2.82262482e-04	4.92385983e-04	4.05965362e-04	1.37107360e-04	4.17929722e-05
0.12864         	6.71408734e-04	2.82450006e-04	4.93470459e-04	4.06990217e-04	1.40092455e-04	4.10763159e-05
0.12866         	6.70898340e-04	2.82698693e-04	4.94456829e-04	4.08033797e-04	1.45036030e-04	4.02980445e-05
0.12868         	6.70719264e-04	2.82934640e-04	4.95395752e-04	4.08981840e-04	1.49516392e-04	3.94657883e-05
0.1287          	6.70557426e-04	2.83043185e-04	4.96515258e-04	4.09805018e-04	1.51341149e-04	3.84191739e-05
0.12872         	6.70171976e-04	2.83151308e-04	4.97455630e-04	4.10883303e-04	1.54520321e-04	3.75667522e-05
0.12874         	6.69857729e-04	2.83307527e-04	4.98262010e-04	4.12045310e-04	1.57592410e-04	3.69990327e-05
0.12876         	6.69683306e-04	2.83283899e-04	4.98767673e-04	4.13210230e-04	1.60887730e-04	3.64300075e-05
0.12878         	6.69138570e-04	2.83275441e-04	4.99414571e-04	4.14494022e-04	1.63010048e-04	3.61099268e-05
0.1288          	6.68690363e-04	2.83266985e-04	5.00100078e-04	4.15796584e-04	1.65005296e-04	3.57222059e-05
0.12882         	6.68680252e-04	2.83174774e-04	5.00696737e-04	4.17057263e-04	1.66325620e-04	3.53020149e-05
0.12884         	6.68736309e-04	2.83015800e-04	5.01203864e-04	4.18113585e-04	1.64798841e-04	3.48697076e-05
0.12886         	6.68333238e-04	2.82843519e-04	5.02378403e-04	4.18607864e-04	1.62900929e-04	3.44160961e-05
0.12888         	6.67390230e-04	2.82702976e-04	5.03819628e-04	4.18674194e-04	1.60672608e-04	3.40826011e-05
0.1289          	6.66840839e-04	2.82668627e-04	5.05994624e-04	4.18683501e-04	1.60843638e-04	3.38363264e-05
0.12892         	6.66464398e-04	2.82644254e-04	5.08345433e-04	4.18516103e-04	1.61648658e-04	3.35410316e-05
0.12894         	6.65880744e-04	2.82611372e-04	5.10403605e-04	4.18478500e-04	1.61540487e-04	3.31755061e-05
0.12896         	6.65163085e-04	2.82582115e-04	5.12130871e-04	4.18501385e-04	1.61744275e-04	3.27651068e-05
0.12898         	6.64814921e-04	2.82552896e-04	5.13863820e-04	4.18393726e-04	1.61340784e-04	3.24102578e-05
0.129           	6.64440067e-04	2.82551055e-04	5.15806182e-04	4.18190533e-04	1.61184469e-04	3.21501940e-05
0.12902         	6.63868025e-04	2.82556179e-04	5.17621226e-04	4.17860847e-04	1.61986763e-04	3.19811242e-05
0.12904         	6.63344059e-04	2.82636843e-04	5.19023921e-04	4.17548246e-04	1.63180523e-04	3.18650205e-05
0.12906         	6.63008552e-04	2.82714807e-04	5.20083335e-04	4.17149650e-04	1.64268752e-04	3.17578202e-05
0.12908         	6.63400189e-04	2.82795912e-04	5.20681553e-04	4.17120570e-04	1.65002328e-04	3.16266638e-05
0.1291          	6.63670781e-04	2.82933182e-04	5.20407427e-04	4.17114388e-04	1.65404515e-04	3.14772301e-05
0.12912         	6.63502651e-04	2.82999023e-04	5.20109979e-04	4.16914478e-04	1.65661715e-04	3.13395164e-05
0.12914         	6.63312316e-04	2.83093398e-04	5.19561068e-04	4.16657864e-04	1.65765865e-04	3.12403175e-05
0.12916         	6.63309220e-04	2.83227299e-04	5.19011169e-04	4.16623020e-04	1.65614027e-04	3.11241598e-05
0.12918         	6.63715594e-04	2.83489889e-04	5.19842441e-04	4.16624810e-04	1.65226603e-04	3.10173736e-05
0.1292          	6.63937976e-04	2.83892942e-04	5.21721295e-04	4.16671954e-04	1.64622546e-04	3.08996138e-05
0.12922         	6.64020150e-04	2.84586382e-04	5.22931863e-04	4.16559468e-04	1.63819201e-04	3.07549012e-05
0.12924         	6.63689752e-04	2.85368276e-04	5.23769433e-04	4.16583878e-04	1.62819039e-04	3.05988047e-05
0.12926         	6.63507283e-04	2.86207960e-04	5.24578402e-04	4.16930993e-04	1.61677419e-04	3.04464454e-05
0.12928         	6.63709167e-04	2.86944061e-04	5.24901119e-04	4.17336967e-04	1.60390524e-04	3.02822490e-05
0.1293          	6.63972328e-04	2.87757448e-04	5.24646644e-04	4.18117553e-04	1.59047524e-04	3.01003003e-05
0.12932         	6.64098913e-04	2.88624746e-04	5.24091454e-04	4.18930031e-04	1.57557621e-04	2.99046807e-05
0.12934         	6.64015390e-04	2.89511205e-04	5.23516998e-04	4.19732482e-04	1.55929006e-04	2.97202097e-05
0.12936         	6.63755060e-04	2.90497356e-04	5.23054210e-04	4.20741344e-04	1.54169501e-04	2.95462221e-05
0.12938         	6.63563599e-04	2.91544681e-04	5.23005960e-04	4.22169120e-04	1.52290019e-04	2.93644772e-05
0.1294          	6.64100912e-04	2.92611746e-04	5.23170369e-04	4.23575919e-04	1.49474504e-04	2.92377016e-05
0.12942         	6.64674496e-04	2.93303541e-04	5.23420542e-04	4.24480948e-04	1.46478433e-04	2.91777951e-05
0.12944         	6.65101704e-04	2.93886620e-04	5.23329862e-04	4.25189004e-04	1.44097592e-04	2.91097312e-05
0.12946         	6.65396768e-04	2.94459141e-04	5.23777670e-04	4.25966554e-04	1.41707129e-04	2.90254345e-05
0.12948         	6.65461740e-04	2.94917170e-04	5.24475691e-04	4.26539516e-04	1.39305367e-04	2.89149738e-05
0.1295          	6.65461201e-04	2.95381177e-04	5.25444838e-04	4.27102968e-04	1.37254703e-04	2.88029193e-05
0.12952         	6.65420125e-04	2.95831485e-04	5.26309048e-04	4.27759800e-04	1.35200014e-04	2.86893089e-05
0.12954         	6.65620191e-04	2.96272411e-04	5.26564206e-04	4.28690104e-04	1.33117113e-04	2.85552650e-05
0.12956         	6.66063936e-04	2.96683782e-04	5.26618182e-04	4.29894701e-04	1.31039038e-04	2.83742119e-05
0.12958         	6.66509840e-04	2.97092324e-04	5.27104565e-04	4.31381237e-04	1.28946646e-04	2.81825679e-05
0.1296          	6.66891725e-04	2.97762634e-04	5.27170212e-04	4.33058816e-04	1.26849600e-04	2.80105183e-05
0.12962         	6.67001471e-04	2.98306051e-04	5.27398259e-04	4.34568455e-04	1.24736458e-04	2.78384380e-05
0.12964         	6.67099526e-04	2.98815228e-04	5.27242370e-04	4.35638298e-04	1.22614175e-04	2.76505854e-05
0.12966         	6.67485005e-04	2.99333277e-04	5.26893476e-04	4.36267406e-04	1.21030751e-04	2.74508707e-05
0.12968         	6.67969536e-04	2.99885346e-04	5.26465387e-04	4.36556438e-04	1.20023168e-04	2.72696036e-05
0.1297          	6.68617381e-04	3.00416791e-04	5.26217080e-04	4.36571485e-04	1.18929439e-04	2.70787069e-05
0.12972         	6.69398188e-04	3.00998125e-04	5.27046747e-04	4.36909252e-04	1.17764211e-04	2.68827527e-05
0.12974         	6.70224503e-04	3.01614844e-04	5.28064504e-04	4.37733677e-04	1.16561283e-04	2.66878569e-05
0.12976         	6.70901053e-04	3.02266733e-04	5.29010775e-04	4.38588106e-04	1.15406277e-04	2.65013446e-05
0.12978         	6.71473468e-04	3.02823404e-04	5.30148762e-04	4.39276865e-04	1.13954747e-04	2.63056898e-05
0.1298          	6.72001098e-04	3.03431188e-04	5.30985924e-04	4.39942213e-04	1.12288916e-04	2.60845579e-05
0.12982         	6.72460719e-04	3.04155054e-04	5.31648343e-04	4.40578119e-04	1.10603955e-04	2.58401025e-05
0.12984         	6.72878616e-04	3.05005632e-04	5.32109713e-04	4.41156533e-04	1.09514642e-04	2.56095942e-05
0.12986         	6.73208466e-04	3.05884125e-04	5.32212997e-04	4.41447498e-04	1.08912535e-04	2.53897595e-05
0.12988         	6.73751811e-04	3.06812061e-04	5.32150577e-04	4.42258185e-04	1.08236067e-04	2.51484579e-05
0.1299          	6.74278936e-04	3.07718606e-04	5.32469874e-04	4.43037703e-04	1.07453073e-04	2.48931298e-05
0.12992         	6.74748704e-04	3.08969976e-04	5.32257345e-04	4.44123460e-04	1.06563960e-04	2.46479836e-05
0.12994         	6.75210411e-04	3.10391944e-04	5.31740297e-04	4.45420586e-04	1.05912740e-04	2.44151831e-05
0.12996         	6.75595500e-04	3.11660761e-04	5.31270635e-04	4.46497809e-04	1.05424706e-04	2.41899177e-05
0.12998         	6.75866970e-04	3.12923533e-04	5.30861855e-04	4.47438948e-04	1.04837350e-04	2.39679745e-05
0.13            	6.76173344e-04	3.14199772e-04	5.29644724e-04	4.48427601e-04	1.04154872e-04	2.37770488e-05
0.13002         	6.76522170e-04	3.15657543e-04	5.28099507e-04	4.49545589e-04	1.03383108e-04	2.36419471e-05
0.13004         	6.76818634e-04	3.17138306e-04	5.27338585e-04	4.50652160e-04	1.02522262e-04	2.34967440e-05
0.13006         	6.77415557e-04	3.18679514e-04	5.26353637e-04	4.51576623e-04	1.01578115e-04	2.33399545e-05
0.13008         	6.77758519e-04	3.20245780e-04	5.25440369e-04	4.52218937e-04	1.00554354e-04	2.31826746e-05
0.1301          	6.77958696e-04	3.21327301e-04	5.25682277e-04	4.52078791e-04	9.94626438e-05	2.30385375e-05
0.13012         	6.78222752e-04	3.22130164e-04	5.25648280e-04	4.51983853e-04	9.83104815e-05	2.29156311e-05
0.13014         	6.78508492e-04	3.22911777e-04	5.25079364e-04	4.52367371e-04	9.71029541e-05	2.27978451e-05
0.13016         	6.78807953e-04	3.23636075e-04	5.24914415e-04	4.52567718e-04	9.58402555e-05	2.26794011e-05
0.13018         	6.78868353e-04	3.23928095e-04	5.25139244e-04	4.52486905e-04	9.45229194e-05	2.25723888e-05
0.1302          	6.78825614e-04	3.24125835e-04	5.25019649e-04	4.52466530e-04	9.32067854e-05	2.24535390e-05
0.13022         	6.78915539e-04	3.24386318e-04	5.24704402e-04	4.52872722e-04	9.21824700e-05	2.22958642e-05
0.13024         	6.79146307e-04	3.24891796e-04	5.24535679e-04	4.53836341e-04	9.11093753e-05	2.21419786e-05
0.13026         	6.79335643e-04	3.25479245e-04	5.24421195e-04	4.55066126e-04	9.04254731e-05	2.20100704e-05
0.13028         	6.79405288e-04	3.26101763e-04	5.23747145e-04	4.55914504e-04	8.98893641e-05	2.18924500e-05
0.1303          	6.79388386e-04	3.26605370e-04	5.22591692e-04	4.56773958e-04	8.93111241e-05	2.17832617e-05
0.13032         	6.79191997e-04	3.27050984e-04	5.21218250e-04	4.57481696e-04	8.86829657e-05	2.16852852e-05
0.13034         	6.78730298e-04	3.27493911e-04	5.20577350e-04	4.57688005e-04	8.80173851e-05	2.16205820e-05
0.13036         	6.78170723e-04	3.27949695e-04	5.19566833e-04	4.58269521e-04	8.73220657e-05	2.15506141e-05
0.13038         	6.77503873e-04	3.28409563e-04	5.20545673e-04	4.58892053e-04	8.65918768e-05	2.14576367e-05
0.1304          	6.77009387e-04	3.28907070e-04	5.22549523e-04	4.59480741e-04	8.58301633e-05	2.13781679e-05
0.13042         	6.76651777e-04	3.29424753e-04	5.24445107e-04	4.59777322e-04	8.50362186e-05	2.12956004e-05
0.13044         	6.76277135e-04	3.29952639e-04	5.25345973e-04	4.59800257e-04	8.45078071e-05	2.12660307e-05
0.13046         	6.75898145e-04	3.30256211e-04	5.25623647e-04	4.59781645e-04	8.49559289e-05	2.12948850e-05
0.13048         	6.75456827e-04	3.30114084e-04	5.25235026e-04	4.59783483e-04	8.53730096e-05	2.13161637e-05
0.1305          	6.75445379e-04	3.29970372e-04	5.24387481e-04	4.59710552e-04	8.57170860e-05	2.13425420e-05
0.13052         	6.75310954e-04	3.29850911e-04	5.24081039e-04	4.59639386e-04	8.59862275e-05	2.13684498e-05
0.13054         	6.75073831e-04	3.29834000e-04	5.24035312e-04	4.59617668e-04	8.61928859e-05	2.13952063e-05
0.13056         	6.74800651e-04	3.29927129e-04	5.24113533e-04	4.59897150e-04	8.63435483e-05	2.14077377e-05
0.13058         	6.74499872e-04	3.29994656e-04	5.23745203e-04	4.60436160e-04	8.65084307e-05	2.14403070e-05
0.1306          	6.74445369e-04	3.30034033e-04	5.23001494e-04	4.61111746e-04	8.69772159e-05	2.15248798e-05
0.13062         	6.74367396e-04	3.29968425e-04	5.22116591e-04	4.62013822e-04	8.76794298e-05	2.16152086e-05
0.13064         	6.74405358e-04	3.29846260e-04	5.21440145e-04	4.62995491e-04	8.87693573e-05	2.16905523e-05
0.13066         	6.74274772e-04	3.29563826e-04	5.21824361e-04	4.63780092e-04	8.94579858e-05	2.17356509e-05
0.13068         	6.73960843e-04	3.29462736e-04	5.22096764e-04	4.64235950e-04	8.94212395e-05	2.17339077e-05
0.1307          	6.73479079e-04	3.29701102e-04	5.23785183e-04	4.64593089e-04	8.93515406e-05	2.17277420e-05
0.13072         	6.72849170e-04	3.30060927e-04	5.25140796e-04	4.64880625e-04	8.92523949e-05	2.17253042e-05
0.13074         	6.72094004e-04	3.30414319e-04	5.26319169e-04	4.65590246e-04	8.91310941e-05	2.17458822e-05
0.13076         	6.71377447e-04	3.30737191e-04	5.27468845e-04	4.66596114e-04	8.86208797e-05	2.17441652e-05
0.13078         	6.70533894e-04	3.31083751e-04	5.28359993e-04	4.67792634e-04	8.76218575e-05	2.16950098e-05
0.1308          	6.69866760e-04	3.31053103e-04	5.28780977e-04	4.68663757e-04	8.65807528e-05	2.16308439e-05
0.13082         	6.69167026e-04	3.30954788e-04	5.28212773e-04	4.69694802e-04	8.55088100e-05	2.15532891e-05
0.13084         	6.68278500e-04	3.30657438e-04	5.28053942e-04	4.70392105e-04	8.44107255e-05	2.15106573e-05
0.13086         	6.67184162e-04	3.30462841e-04	5.27787130e-04	4.71087901e-04	8.32871874e-05	2.14833979e-05
0.13088         	6.66066236e-04	3.30363549e-04	5.28221628e-04	4.71809410e-04	8.21424078e-05	2.14270123e-05
0.1309          	6.64993773e-04	3.30311545e-04	5.29517392e-04	4.72609051e-04	8.09802471e-05	2.13599142e-05
0.13092         	6.63847501e-04	3.30215209e-04	5.30642019e-04	4.73471856e-04	7.98427408e-05	2.13055937e-05
0.13094         	6.62636106e-04	3.30011598e-04	5.31385889e-04	4.74045067e-04	7.88183161e-05	2.12509537e-05
0.13096         	6.61398503e-04	3.30122092e-04	5.32150284e-04	4.74450493e-04	7.78822819e-05	2.11823601e-05
0.13098         	6.60133262e-04	3.30285305e-04	5.32990435e-04	4.74913421e-04	7.69295542e-05	2.11031639e-05
0.131           	6.58849820e-04	3.30435452e-04	5.34168144e-04	4.75053255e-04	7.63003601e-05	2.10221649e-05
0.13102         	6.57744804e-04	3.30724696e-04	5.35507538e-04	4.75053177e-04	7.57875128e-05	2.09520693e-05
0.13104         	6.56611706e-04	3.31134773e-04	5.36655054e-04	4.75093590e-04	7.52473789e-05	2.08735058e-05
0.13106         	6.55454434e-04	3.31531961e-04	5.37579851e-04	4.75137813e-04	7.46791976e-05	2.07741463e-05
0.13108         	6.54207335e-04	3.31829163e-04	5.38330446e-04	4.75017502e-04	7.40743824e-05	2.06758347e-05
0.1311          	6.52972414e-04	3.32126836e-04	5.39271183e-04	4.75212885e-04	7.34303630e-05	2.05941594e-05
0.13112         	6.51682913e-04	3.32252031e-04	5.40777859e-04	4.75124092e-04	7.27507394e-05	2.04870725e-05
0.13114         	6.50276400e-04	3.32389308e-04	5.41909108e-04	4.74903074e-04	7.20363640e-05	2.03706703e-05
0.13116         	6.48751753e-04	3.32544995e-04	5.42357133e-04	4.74712527e-04	7.12895494e-05	2.02819392e-05
0.13118         	6.47131675e-04	3.32728027e-04	5.42511886e-04	4.74309874e-04	7.05123709e-05	2.02002448e-05
0.1312          	6.45557680e-04	3.32897320e-04	5.42382418e-04	4.73700767e-04	6.97082174e-05	2.01173429e-05
0.13122         	6.44620662e-04	3.33160203e-04	5.42145332e-04	4.73141556e-04	6.88750411e-05	2.00207722e-05
0.13124         	6.43703672e-04	3.33591335e-04	5.41486140e-04	4.72751129e-04	6.80143620e-05	1.99086859e-05
0.13126         	6.42978453e-04	3.33848331e-04	5.40658401e-04	4.72335193e-04	6.71291950e-05	1.98156098e-05
0.13128         	6.42281754e-04	3.34011617e-04	5.40206051e-04	4.72025380e-04	6.62016396e-05	1.96988694e-05
0.1313          	6.41545932e-04	3.34075151e-04	5.40334152e-04	4.71659787e-04	6.53495874e-05	1.95659967e-05
0.13132         	6.40677857e-04	3.34134171e-04	5.41064351e-04	4.71575828e-04	6.46032724e-05	1.94193020e-05
0.13134         	6.39617032e-04	3.34160274e-04	5.41729435e-04	4.71202526e-04	6.38361730e-05	1.92709898e-05
0.13136         	6.38446058e-04	3.34302398e-04	5.42093750e-04	4.70765944e-04	6.30535747e-05	1.91388154e-05
0.13138         	6.37273616e-04	3.34794857e-04	5.42207121e-04	4.70766355e-04	6.22544621e-05	1.89882916e-05
0.1314          	6.36096433e-04	3.35442199e-04	5.41539424e-04	4.70998469e-04	6.14377137e-05	1.88113205e-05
0.13142         	6.34932106e-04	3.36025195e-04	5.40053668e-04	4.71401438e-04	6.06087239e-05	1.86617289e-05
0.13144         	6.33619753e-04	3.36009560e-04	5.38360784e-04	4.71715252e-04	5.97638220e-05	1.85144320e-05
0.13146         	6.32256678e-04	3.35825869e-04	5.37241478e-04	4.72411522e-04	5.89006025e-05	1.83503133e-05
0.13148         	6.30791198e-04	3.35567087e-04	5.36213830e-04	4.73052572e-04	5.81147744e-05	1.81834903e-05
0.1315          	6.29272184e-04	3.35271203e-04	5.35689155e-04	4.73719564e-04	5.75079905e-05	1.80218070e-05
0.13152         	6.27667146e-04	3.34809056e-04	5.34872947e-04	4.74263341e-04	5.69198273e-05	1.78916366e-05
0.13154         	6.26211746e-04	3.34325898e-04	5.33795541e-04	4.74805569e-04	5.63173066e-05	1.78090065e-05
0.13156         	6.24844297e-04	3.33876288e-04	5.32289333e-04	4.75462355e-04	5.56979019e-05	1.77085318e-05
0.13158         	6.23378220e-04	3.33486129e-04	5.31733971e-04	4.76379307e-04	5.51656128e-05	1.76041441e-05
0.1316          	6.21861735e-04	3.33137979e-04	5.31752113e-04	4.77263317e-04	5.47647201e-05	1.75280733e-05
0.13162         	6.20242709e-04	3.32809247e-04	5.31638981e-04	4.78537569e-04	5.43332684e-05	1.74556224e-05
0.13164         	6.18527573e-04	3.32587186e-04	5.30823652e-04	4.79990473e-04	5.38685230e-05	1.73731673e-05
0.13166         	6.16972333e-04	3.32757190e-04	5.29900273e-04	4.81649894e-04	5.33683262e-05	1.72771071e-05
0.13168         	6.15296022e-04	3.32983782e-04	5.28708714e-04	4.83189771e-04	5.28323435e-05	1.71859720e-05
0.1317          	6.13515492e-04	3.33284775e-04	5.28173011e-04	4.84493986e-04	5.22568519e-05	1.70889526e-05
0.13172         	6.11665870e-04	3.33473692e-04	5.27861908e-04	4.85849055e-04	5.16506026e-05	1.69734539e-05
0.13174         	6.09772568e-04	3.33483454e-04	5.27140107e-04	4.87049366e-04	5.10116373e-05	1.68493149e-05
0.13176         	6.07821693e-04	3.33475900e-04	5.26176819e-04	4.88286745e-04	5.03447602e-05	1.67458643e-05
0.13178         	6.05911963e-04	3.33464688e-04	5.25730692e-04	4.89603405e-04	4.96558779e-05	1.66589468e-05
0.1318          	6.04039398e-04	3.33525756e-04	5.24985109e-04	4.91043853e-04	4.89497111e-05	1.66065661e-05
0.13182         	6.02508790e-04	3.33656949e-04	5.24130097e-04	4.92509649e-04	4.82376588e-05	1.65535389e-05
0.13184         	6.00977626e-04	3.33845320e-04	5.24023480e-04	4.93946048e-04	4.77450365e-05	1.65276332e-05
0.13186         	5.99352624e-04	3.33963826e-04	5.24054952e-04	4.94953901e-04	4.75728824e-05	1.65127855e-05
0.13188         	5.97732661e-04	3.34008134e-04	5.24071679e-04	4.95604224e-04	4.75347062e-05	1.64831853e-05
0.1319          	5.96540231e-04	3.33882978e-04	5.23591388e-04	4.95955297e-04	4.74836757e-05	1.64379908e-05
0.13192         	5.95248688e-04	3.33579873e-04	5.23679643e-04	4.96207697e-04	4.74154069e-05	1.64112007e-05
0.13194         	5.93858393e-04	3.33279690e-04	5.23522479e-04	4.96619016e-04	4.73232789e-05	1.63902948e-05
0.13196         	5.92390852e-04	3.32987585e-04	5.23804360e-04	4.97109888e-04	4.72077887e-05	1.63528003e-05
0.13198         	5.90872810e-04	3.32794387e-04	5.23614786e-04	4.97676607e-04	4.74664457e-05	1.63091842e-05
0.132           	5.89325001e-04	3.32582055e-04	5.21758709e-04	4.98211698e-04	4.78053814e-05	1.62604512e-05
0.13202         	5.87833291e-04	3.32196199e-04	5.21313937e-04	4.98649894e-04	4.82589187e-05	1.62176589e-05
0.13204         	5.86346015e-04	3.31796987e-04	5.20764543e-04	4.98864964e-04	4.87236495e-05	1.61570867e-05
0.13206         	5.84699398e-04	3.31567732e-04	5.19942006e-04	4.98936788e-04	4.91545223e-05	1.60754622e-05
0.13208         	5.82919990e-04	3.31420434e-04	5.19890081e-04	4.98763444e-04	4.95463182e-05	1.59933676e-05
0.1321          	5.81247688e-04	3.31253465e-04	5.20348193e-04	4.98336261e-04	4.99005849e-05	1.59075576e-05
0.13212         	5.79812549e-04	3.31198361e-04	5.20372519e-04	4.98000995e-04	5.02237871e-05	1.57984192e-05
0.13214         	5.78373178e-04	3.31188568e-04	5.19582495e-04	4.98016877e-04	5.05115061e-05	1.56712164e-05
0.13216         	5.76880410e-04	3.31008306e-04	5.17518211e-04	4.98072127e-04	5.07578546e-05	1.55413749e-05
0.13218         	5.75235618e-04	3.30526273e-04	5.14455417e-04	4.98352498e-04	5.09667934e-05	1.54301142e-05
0.1322          	5.73439520e-04	3.30127559e-04	5.11587282e-04	4.98650957e-04	5.11405380e-05	1.53196355e-05
0.13222         	5.71544312e-04	3.29731290e-04	5.08857093e-04	4.98930398e-04	5.14003025e-05	1.51906247e-05
